OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100128101704,Field Msr/Obs,Water,,1/28/2010,10:17:25,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100128101704,,,,,,,,,STORET-785596870,,,Specific conductance,Total,508.3,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:42.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100325102503,Field Msr/Obs,Water,,3/25/2010,10:25:37,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100325102503,,,,,,,,,STORET-785596899,,,Specific conductance,Total,436.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:43.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100325102504,Field Msr/Obs,Water,,3/25/2010,10:25:37,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100325102504,,,,,,,,,STORET-785596906,,,Specific conductance,Total,550.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:43.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100419102303,Field Msr/Obs,Water,,4/19/2010,10:23:01,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100419102303,,,,,,,,,STORET-785596928,,,Specific conductance,Total,517,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:43.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100419102304,Field Msr/Obs,Water,,4/19/2010,10:23:01,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100419102304,,,,,,,,,STORET-785596935,,,Specific conductance,Total,517.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:43.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100520101003,Field Msr/Obs,Water,,5/20/2010,10:10:17,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100520101003,,,,,,,,,STORET-785596957,,,Specific conductance,Total,504.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:44.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100520101004,Field Msr/Obs,Water,,5/20/2010,10:10:17,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100520101004,,,,,,,,,STORET-785596964,,,Specific conductance,Total,510.8,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:44.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100624093103,Field Msr/Obs,Water,,6/24/2010,9:31:13,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100624093103,,,,,,,,,STORET-785596985,,,Specific conductance,Total,484.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:44.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100624093104,Field Msr/Obs,Water,,6/24/2010,9:31:13,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100624093104,,,,,,,,,STORET-785596992,,,Specific conductance,Total,490.3,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:44.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100729102103,Field Msr/Obs,Water,,7/29/2010,10:21:04,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100729102103,,,,,,,,,STORET-785597014,,,Specific conductance,Total,469,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:44.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100729102104,Field Msr/Obs,Water,,7/29/2010,10:21:04,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100729102104,,,,,,,,,STORET-785597021,,,Specific conductance,Total,482.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:44.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100824095503,Field Msr/Obs,Water,,8/24/2010,9:55:24,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100824095503,,,,,,,,,STORET-785597042,,,Specific conductance,Total,267.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100824095504,Field Msr/Obs,Water,,8/24/2010,9:55:24,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100824095504,,,,,,,,,STORET-785597049,,,Specific conductance,Total,270.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100824095505,Field Msr/Obs,Water,,8/24/2010,9:55:24,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100824095505,,,,,,,,,STORET-785597056,,,Specific conductance,Total,273.8,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20100929094503,Field Msr/Obs,Water,,9/29/2010,9:45:25,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20100929094503,,,,,,,,,STORET-785597077,,,Specific conductance,Total,379.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20101117094803,Field Msr/Obs,Water,,11/17/2010,9:48:01,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20101117094803,,,,,,,,,STORET-785597112,,,Specific conductance,Total,234.1,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20101117094804,Field Msr/Obs,Water,,11/17/2010,9:48:01,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20101117094804,,,,,,,,,STORET-785597119,,,Specific conductance,Total,243.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20101117094805,Field Msr/Obs,Water,,11/17/2010,9:48:01,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20101117094805,,,,,,,,,STORET-785597126,,,Specific conductance,Total,254.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20101217094403,Field Msr/Obs,Water,,12/17/2010,9:44:57,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20101217094403,,,,,,,,,STORET-785597147,,,Specific conductance,Total,866,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110119101903,Field Msr/Obs,Water,,1/19/2011,10:19:54,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,"t = 10.9, do = 96%, do = 10.5, spc = 2575, cond = 1881, sal = 1.34, pH = 7.21  Organization ActivityID=NCRN_NACE_HECR_20110119101903",,,,,,,,,STORET-785597168,,,Specific conductance,Total,2593,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110119101904,Field Msr/Obs,Water,,1/19/2011,10:19:54,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,"t = 10.9, do = 96%, do = 10.5, spc = 2575, cond = 1881, sal = 1.34, pH = 7.21  Organization ActivityID=NCRN_NACE_HECR_20110119101904",,,,,,,,,STORET-785597175,,,Specific conductance,Total,2607,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110119101905,Field Msr/Obs,Water,,1/19/2011,10:19:54,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,"t = 10.9, do = 96%, do = 10.5, spc = 2575, cond = 1881, sal = 1.34, pH = 7.21  Organization ActivityID=NCRN_NACE_HECR_20110119101905",,,,,,,,,STORET-785597182,,,Specific conductance,Total,2599,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110214091903,Field Msr/Obs,Water,,2/14/2011,9:19:14,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110214091903,,,,,,,,,STORET-785597203,,,Specific conductance,Total,627.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110214091904,Field Msr/Obs,Water,,2/14/2011,9:19:14,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110214091904,,,,,,,,,STORET-785597210,,,Specific conductance,Total,634.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110214091905,Field Msr/Obs,Water,,2/14/2011,9:19:14,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110214091905,,,,,,,,,STORET-785597217,,,Specific conductance,Total,638.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110323140603,Field Msr/Obs,Water,,3/23/2011,14:06:13,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110323140603,,,,,,,,,STORET-785597239,,,Specific conductance,Total,555.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110323140604,Field Msr/Obs,Water,,3/23/2011,14:06:13,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110323140604,,,,,,,,,STORET-785597246,,,Specific conductance,Total,558.8,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110323140605,Field Msr/Obs,Water,,3/23/2011,14:06:13,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110323140605,,,,,,,,,STORET-785597253,,,Specific conductance,Total,559.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110420125703,Field Msr/Obs,Water,,4/20/2011,12:57:48,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110420125703,,,,,,,,,STORET-785597274,,,Specific conductance,Total,515.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110420125704,Field Msr/Obs,Water,,4/20/2011,12:57:48,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110420125704,,,,,,,,,STORET-785597281,,,Specific conductance,Total,516.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110420125705,Field Msr/Obs,Water,,4/20/2011,12:57:48,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110420125705,,,,,,,,,STORET-785597288,,,Specific conductance,Total,523.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110518103003,Field Msr/Obs,Water,,5/18/2011,10:30:14,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110518103003,,,,,,,,,STORET-785597309,,,Specific conductance,Total,378.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110518103004,Field Msr/Obs,Water,,5/18/2011,10:30:14,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110518103004,,,,,,,,,STORET-785597316,,,Specific conductance,Total,379.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110518103005,Field Msr/Obs,Water,,5/18/2011,10:30:14,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110518103005,,,,,,,,,STORET-785597323,,,Specific conductance,Total,379.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110629102703,Field Msr/Obs,Water,,6/29/2011,10:27:24,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110629102703,,,,,,,,,STORET-785597344,,,Specific conductance,Total,511.8,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110629102704,Field Msr/Obs,Water,,6/29/2011,10:27:24,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110629102704,,,,,,,,,STORET-785597351,,,Specific conductance,Total,509.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110830144003,Field Msr/Obs,Water,,8/30/2011,14:40:04,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110830144003,,,,,,,,,STORET-785597386,,,Specific conductance,Total,411.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:48.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_NACE_HECR_20110830144004,Field Msr/Obs,Water,,8/30/2011,14:40:04,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_NACE_HECR,Henson Creek,Organization ActivityID=NCRN_NACE_HECR_20110830144004,,,,,,,,,STORET-785597393,,,Specific conductance,Total,414.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,03:48.0,STORET
