Year,Month,Day,DOY,Flow_cms_obs,Flow_growing,Flow_nongrowing,Flow_NLCD16,Date
2012,7,22,204,1.01,1.805,2.033,1.077,7/22/2012
2012,7,23,205,0.63,1.354,1.617,0.5922,7/23/2012
2012,7,24,206,0.58,0.5773,0.8953,0.3526,7/24/2012
2012,7,25,207,0.54,0.2877,0.5838,0.2311,7/25/2012
2012,7,26,208,0.48,0.1574,0.4242,0.1654,7/26/2012
2012,7,27,209,0.44,0.09459,0.326,0.1257,7/27/2012
2012,7,28,210,0.39,0.05896,0.2574,0.103,7/28/2012
2012,7,29,211,0.33,0.0403,0.2051,0.0881,7/29/2012
2012,7,30,212,0.28,0.02898,0.1672,0.07566,7/30/2012
2012,7,31,213,0.25,0.02299,0.1397,0.06997,7/31/2012
2012,8,1,214,0.61,1.547,1.841,0.9828,8/1/2012
2012,8,2,215,0.5,1.298,1.427,0.6948,8/2/2012
2012,8,3,216,0.38,0.7311,0.8541,0.4163,8/3/2012
2012,8,4,217,0.25,0.3863,0.4975,0.2591,8/4/2012
2012,8,5,218,0.2,0.3703,0.4876,0.2601,8/5/2012
2012,8,6,219,0.37,0.2403,0.3409,0.1881,8/6/2012
2012,8,7,220,0.22,0.1499,0.2423,0.142,8/7/2012
2012,8,8,221,0.19,0.09855,0.1845,0.1107,8/8/2012
2012,8,9,222,0.35,0.07521,0.1575,0.09588,8/9/2012
2012,8,10,223,1.46,1.592,1.847,0.9958,8/10/2012
2012,8,11,224,0.81,1.698,1.876,1.037,8/11/2012
2012,8,12,225,0.42,1.166,1.241,0.618,8/12/2012
2012,8,13,226,0.24,0.6429,0.7515,0.368,8/13/2012
2012,8,14,227,0.22,0.4643,0.6042,0.2994,8/14/2012
2012,8,15,228,0.24,0.2779,0.4106,0.2119,8/15/2012
2012,8,16,229,0.18,0.1636,0.2942,0.1547,8/16/2012
2012,8,17,230,0.16,0.8044,1.044,0.4998,8/17/2012
2012,8,18,231,0.86,0.5752,0.7505,0.365,8/18/2012
2012,8,19,232,0.39,1.109,1.357,0.665,8/19/2012
2012,8,20,233,0.48,1.084,1.335,0.638,8/20/2012
2012,8,21,234,0.46,0.633,0.7859,0.4079,8/21/2012
2012,8,22,235,0.31,0.3453,0.4533,0.2634,8/22/2012
2012,8,23,236,0.54,0.1929,0.2829,0.1848,8/23/2012
2012,8,24,237,0.21,0.1129,0.2001,0.1372,8/24/2012
2012,8,25,238,0.17,0.1363,0.2156,0.1501,8/25/2012
2012,8,26,239,0.86,0.8198,0.9553,0.5102,8/26/2012
2012,8,27,240,1.12,0.5857,0.7099,0.3686,8/27/2012
2012,8,28,241,0.33,0.3481,0.4376,0.2526,8/28/2012
2012,8,29,242,0.23,0.2019,0.2728,0.1745,8/29/2012
2012,8,30,243,0.18,0.1197,0.1887,0.1274,8/30/2012
2012,8,31,244,0.16,0.07205,0.1431,0.09769,8/31/2012
2012,9,1,245,0.15,0.04821,0.1139,0.07856,9/1/2012
2012,9,2,246,0.21,0.9442,1.118,0.5854,9/2/2012
2012,9,3,247,0.48,0.7318,0.8542,0.4215,9/3/2012
2012,9,4,248,0.38,0.4336,0.5089,0.2772,9/4/2012
2012,9,5,249,0.21,0.2468,0.3075,0.1843,9/5/2012
2012,9,6,250,0.18,0.1498,0.2034,0.1317,9/6/2012
2012,9,7,251,0.19,0.09076,0.15,0.09853,9/7/2012
2012,9,8,252,0.82,0.2017,0.2661,0.1616,9/8/2012
2012,9,9,253,2.28,0.1666,0.2185,0.137,9/9/2012
2012,9,10,254,0.5,0.115,0.1651,0.1083,9/10/2012
2012,9,11,255,0.26,0.07819,0.1274,0.0829,9/11/2012
2012,9,12,256,0.2,0.05301,0.1036,0.06828,9/12/2012
2012,9,13,257,0.17,0.03579,0.09422,0.05644,9/13/2012
2012,9,14,258,0.15,0.02476,0.085,0.04558,9/14/2012
2012,9,15,259,0.13,0.01834,0.07626,0.03928,9/15/2012
2012,9,16,260,0.12,0.01311,0.06888,0.03404,9/16/2012
2012,9,17,261,0.11,0.01264,0.06345,0.03298,9/17/2012
2012,9,18,262,1.14,3.91,4.377,1.916,9/18/2012
2012,9,19,263,2,3.026,3.13,2.086,9/19/2012
2012,9,20,264,0.43,1.983,1.974,1.098,9/20/2012
2012,9,21,265,0.25,1.501,1.585,0.5965,9/21/2012
2012,9,22,266,0.21,1.081,1.385,0.5759,9/22/2012
2012,9,23,267,0.5,0.6004,0.8956,0.3777,9/23/2012
2012,9,24,268,0.19,0.3272,0.5846,0.2469,9/24/2012
2012,9,25,269,0.15,0.1877,0.4049,0.1735,9/25/2012
2012,9,26,270,0.15,0.1163,0.3057,0.1352,9/26/2012
2012,9,27,271,0.14,1.522,1.881,0.9727,9/27/2012
2012,9,28,272,1.38,1.31,1.498,0.7159,9/28/2012
2012,9,29,273,0.53,0.7368,0.91,0.4369,9/29/2012
2012,9,30,274,0.26,0.3945,0.5511,0.2806,9/30/2012
2012,10,1,275,0.21,0.2217,0.362,0.1921,10/1/2012
2012,10,2,276,8.98,14.1,15.94,10.24,10/2/2012
2012,10,3,277,2.55,8.687,9.601,5.782,10/3/2012
2012,10,4,278,0.87,4.319,4.617,3.097,10/4/2012
2012,10,5,279,0.52,2.369,2.297,1.864,10/5/2012
2012,10,6,280,0.4,1.653,1.978,1.529,10/6/2012
2012,10,7,281,0.33,0.7012,1.14,0.7946,10/7/2012
2012,10,8,282,0.4,0.3488,0.7605,0.5024,10/8/2012
2012,10,9,283,0.44,0.1935,0.5501,0.3686,10/9/2012
2012,10,10,284,0.39,0.1176,0.4197,0.2873,10/10/2012
2012,10,11,285,0.31,0.07714,0.329,0.2429,10/11/2012
2012,10,12,286,0.29,0.05462,0.2636,0.2099,10/12/2012
2012,10,13,287,0.27,0.04002,0.2136,0.1875,10/13/2012
2012,10,14,288,0.28,0.03172,0.1726,0.1679,10/14/2012
2012,10,15,289,0.32,0.4461,0.6331,0.4204,10/15/2012
2012,10,16,290,0.46,0.3672,0.4935,0.3343,10/16/2012
2012,10,17,291,0.33,0.2352,0.3205,0.2482,10/17/2012
2012,10,18,292,0.29,1.197,1.386,0.8016,10/18/2012
2012,10,19,293,2.53,0.855,0.9988,0.5533,10/19/2012
2012,10,20,294,0.81,0.4869,0.5797,0.3524,10/20/2012
2012,10,21,295,0.4,0.2683,0.3479,0.2448,10/21/2012
2012,10,22,296,0.34,0.159,0.2321,0.18,10/22/2012
2012,10,23,297,0.31,0.09498,0.1697,0.1415,10/23/2012
2012,10,24,298,0.34,0.06321,0.1349,0.1166,10/24/2012
2012,10,25,299,0.34,0.0431,0.1105,0.1015,10/25/2012
2012,10,26,300,0.33,0.03065,0.09879,0.08877,10/26/2012
2012,10,27,301,0.4,0.02289,0.08952,0.07981,10/27/2012
2012,10,28,302,0.55,0.967,1.143,0.6291,10/28/2012
2012,10,29,303,24.35,51.75,51.11,54.4,10/29/2012
2012,10,30,304,46.16,32.6,33.01,28.11,10/30/2012
2012,10,31,305,4.73,13.62,13.77,11.1,10/31/2012
2012,11,1,306,1.91,5.823,5.872,4.991,11/1/2012
2012,11,2,307,1.26,2.727,2.772,2.624,11/2/2012
2012,11,3,308,0.99,2.044,2.284,2.132,11/3/2012
2012,11,4,309,0.86,0.8057,1.241,1.183,11/4/2012
2012,11,5,310,0.8,0.3826,0.8031,0.76,11/5/2012
2012,11,6,311,0.74,0.2054,0.5855,0.5454,11/6/2012
2012,11,7,312,0.72,0.1291,0.4486,0.4296,11/7/2012
2012,11,8,313,0.69,0.08443,0.3622,0.361,11/8/2012
2012,11,9,314,0.66,0.06217,0.3047,0.3146,11/9/2012
2012,11,10,315,0.75,0.04586,0.2671,0.2781,11/10/2012
2012,11,11,316,0.65,0.03954,0.2434,0.2493,11/11/2012
2012,11,12,317,0.63,0.2498,0.5073,0.3787,11/12/2012
2012,11,13,318,3.88,3.203,3.493,2.835,11/13/2012
2012,11,14,319,1.57,2.565,2.637,2.083,11/14/2012
2012,11,15,320,0.93,1.77,1.816,1.853,11/15/2012
2012,11,16,321,0.81,1.461,1.646,1.002,11/16/2012
2012,11,17,322,0.74,0.7111,1.058,0.6003,11/17/2012
2012,11,18,323,0.71,0.4349,0.8007,0.4024,11/18/2012
2012,11,19,324,0.69,0.3191,0.6565,0.2929,11/19/2012
2012,11,20,325,0.69,0.2742,0.5734,0.2325,11/20/2012
2012,11,21,326,0.66,0.2559,0.5167,0.2003,11/21/2012
2012,11,22,327,0.64,0.2538,0.4785,0.1737,11/22/2012
2012,11,23,328,0.63,0.2591,0.4548,0.1614,11/23/2012
2012,11,24,329,0.64,0.2655,0.4358,0.1491,11/24/2012
2012,11,25,330,0.59,0.2776,0.4274,0.1384,11/25/2012
2012,11,26,331,0.59,0.2837,0.4191,0.1303,11/26/2012
2012,11,27,332,0.62,0.3003,0.4217,0.1284,11/27/2012
2012,11,28,333,0.63,0.3095,0.4146,0.1226,11/28/2012
2012,11,29,334,0.75,0.3138,0.4112,0.1162,11/29/2012
2012,11,30,335,0.63,0.3162,0.4073,0.1128,11/30/2012
2012,12,1,336,0.59,0.3151,0.4039,0.1066,12/1/2012
2012,12,2,337,0.59,0.3249,0.404,0.1062,12/2/2012
2012,12,3,338,0.59,0.3256,0.3991,0.09793,12/3/2012
2012,12,4,339,0.61,0.3252,0.3948,0.09275,12/4/2012
2012,12,5,340,0.59,0.3273,0.3934,0.09211,12/5/2012
2012,12,6,341,0.56,0.3312,0.394,0.08953,12/6/2012
2012,12,7,342,0.55,0.334,0.3941,0.08834,12/7/2012
2012,12,8,343,0.57,0.3313,0.3925,0.08468,12/8/2012
2012,12,9,344,0.89,0.5275,0.613,0.1695,12/9/2012
2012,12,10,345,0.86,0.4796,0.5676,0.1543,12/10/2012
2012,12,11,346,0.67,0.4202,0.4925,0.134,12/11/2012
2012,12,12,347,0.58,0.3744,0.4401,0.114,12/12/2012
2012,12,13,348,0.55,0.3481,0.4111,0.1002,12/13/2012
2012,12,14,349,0.54,0.3365,0.3918,0.09362,12/14/2012
2012,12,15,350,0.55,0.3296,0.3739,0.08485,12/15/2012
2012,12,16,351,0.56,0.3185,0.3683,0.08245,12/16/2012
2012,12,17,352,0.63,0.3143,0.3615,0.077,12/17/2012
2012,12,18,353,0.61,0.3117,0.3573,0.07615,12/18/2012
2012,12,19,354,0.56,0.314,0.3496,0.07228,12/19/2012
2012,12,20,355,0.55,1.713,1.913,0.882,12/20/2012
2012,12,21,356,6.71,1.869,1.898,1.376,12/21/2012
2012,12,22,357,1.48,1.71,2.216,0.8278,12/22/2012
2012,12,23,358,0.86,1.63,1.423,0.4778,12/23/2012
2012,12,24,359,0.82,0.8568,0.9928,0.3042,12/24/2012
2012,12,25,360,1.25,0.7605,1.014,0.2184,12/25/2012
2012,12,26,361,11.33,8.766,9.146,8.805,12/26/2012
2012,12,27,362,13.34,5.965,6.033,5.149,12/27/2012
2012,12,28,363,2.68,3.323,3.278,2.814,12/28/2012
2012,12,29,364,1.72,2.084,2.135,1.778,12/29/2012
2012,12,30,365,1.48,1.695,1.909,1.48,12/30/2012
2012,12,31,366,1.09,0.8576,1.238,0.7475,12/31/2012
2013,1,1,1,1.01,0.5659,0.9402,0.4675,1/1/2013
2013,1,2,2,0.93,0.4457,0.7768,0.3459,1/2/2013
2013,1,3,3,0.86,0.3903,0.6627,0.2814,1/3/2013
2013,1,4,4,0.82,0.363,0.5909,0.2394,1/4/2013
2013,1,5,5,0.8,0.3532,0.5315,0.218,1/5/2013
2013,1,6,6,0.78,0.3538,0.4918,0.2018,1/6/2013
2013,1,7,7,0.76,0.3499,0.4601,0.1886,1/7/2013
2013,1,8,8,0.74,0.3494,0.4351,0.1796,1/8/2013
2013,1,9,9,0.73,0.3503,0.4196,0.1758,1/9/2013
2013,1,10,10,0.72,0.3445,0.4012,0.1614,1/10/2013
2013,1,11,11,0.71,0.3451,0.3879,0.1589,1/11/2013
2013,1,12,12,0.76,0.3433,0.3795,0.1533,1/12/2013
2013,1,13,13,0.72,0.3428,0.3717,0.1506,1/13/2013
2013,1,14,14,0.73,0.4328,0.4679,0.1953,1/14/2013
2013,1,15,15,1.66,1.903,1.945,1.69,1/15/2013
2013,1,16,16,7.28,2.339,2.244,1.775,1/16/2013
2013,1,17,17,2.14,1.867,1.802,1.246,1/17/2013
2013,1,18,18,1.31,1.686,1.739,0.7921,1/18/2013
2013,1,19,19,1.08,0.9039,1.145,0.5417,1/19/2013
2013,1,20,20,1.01,0.608,0.8733,0.4148,1/20/2013
2013,1,21,21,0.91,0.4841,0.7178,0.3492,1/21/2013
2013,1,22,22,0.86,0.429,0.6222,0.3162,1/22/2013
2013,1,23,23,0.76,0.408,0.5621,0.2963,1/23/2013
2013,1,24,24,0.78,0.3976,0.5153,0.2863,1/24/2013
2013,1,25,25,0.78,0.3949,0.4818,0.2819,1/25/2013
2013,1,26,26,0.78,0.3956,0.4564,0.2738,1/26/2013
2013,1,27,27,0.77,0.393,0.4389,0.2688,1/27/2013
2013,1,28,28,0.85,1.005,1.136,1.296,1/28/2013
2013,1,29,29,1.05,0.8266,0.9453,1.039,1/29/2013
2013,1,30,30,5.15,19.56,19.83,23.67,1/30/2013
2013,1,31,31,23.62,12.5,12.58,11.79,1/31/2013
2013,2,1,32,3.11,6.213,6.123,5.602,2/1/2013
2013,2,2,33,1.69,3.267,3.184,2.957,2/2/2013
2013,2,3,34,1.36,2.062,2.261,1.994,2/3/2013
2013,2,4,35,1.2,1.845,2.053,1.835,2/4/2013
2013,2,5,36,1.11,1.102,1.399,1.118,2/5/2013
2013,2,6,37,1.05,0.8582,1.14,0.8714,2/6/2013
2013,2,7,38,0.96,0.778,1.005,0.7733,2/7/2013
2013,2,8,39,1.34,1.092,1.308,0.9353,2/8/2013
2013,2,9,40,1.17,0.9935,1.144,0.8564,2/9/2013
2013,2,10,41,0.93,0.8998,0.9906,0.8005,2/10/2013
2013,2,11,42,1.35,0.9954,1.053,0.8537,2/11/2013
2013,2,12,43,1.13,0.9255,0.9522,0.8126,2/12/2013
2013,2,13,44,1.03,1.342,1.54,1.149,2/13/2013
2013,2,14,45,1.92,1.143,1.294,1.002,2/14/2013
2013,2,15,46,1.22,1.21,1.138,0.939,2/15/2013
2013,2,16,47,1.31,1.075,0.973,0.8649,2/16/2013
2013,2,17,48,1.07,0.9654,0.8785,0.8294,2/17/2013
2013,2,18,49,0.92,0.9134,0.8292,0.8128,2/18/2013
2013,2,19,50,1.01,0.9085,0.8294,0.8181,2/19/2013
2013,2,20,51,1.07,0.8913,0.8099,0.8012,2/20/2013
2013,2,21,52,0.89,0.8782,0.7884,0.7974,2/21/2013
2013,2,22,53,0.87,0.8688,0.7791,0.7867,2/22/2013
2013,2,23,54,0.97,0.9362,0.842,0.7854,2/23/2013
2013,2,24,55,0.99,0.9037,0.8109,0.7787,2/24/2013
2013,2,25,56,1.06,0.875,0.7857,0.7717,2/25/2013
2013,2,26,57,1.35,2.925,2.857,2.699,2/26/2013
2013,2,27,58,6,2.595,2.332,2.224,2/27/2013
2013,2,28,59,1.72,1.918,1.845,1.853,2/28/2013
2013,3,1,60,1.28,2.002,1.952,1.756,3/1/2013
2013,3,2,61,1.12,1.247,1.425,1.311,3/2/2013
2013,3,3,62,1.05,1.15,1.184,1.073,3/3/2013
2013,3,4,63,0.99,1.014,1.054,0.9447,3/4/2013
2013,3,5,64,0.94,0.9338,0.9669,0.8857,3/5/2013
2013,3,6,65,4.64,4.647,4.741,4.761,3/6/2013
2013,3,7,66,5.86,3.686,3.586,3.432,3/7/2013
2013,3,8,67,3.03,2.512,2.302,2.339,3/8/2013
2013,3,9,68,1.72,1.894,1.92,1.825,3/9/2013
2013,3,10,69,1.4,1.737,1.948,1.743,3/10/2013
2013,3,11,70,1.28,1.303,1.443,1.338,3/11/2013
2013,3,12,71,11.58,7.174,7.385,7.783,3/12/2013
2013,3,13,72,4.22,5.229,5.229,4.962,3/13/2013
2013,3,14,73,2.04,3.191,3.148,3.028,3/14/2013
2013,3,15,74,1.55,2.127,2.25,2.251,3/15/2013
2013,3,16,75,1.38,2.14,2.259,2.049,3/16/2013
2013,3,17,76,1.28,1.351,1.667,1.368,3/17/2013
2013,3,18,77,1.36,1.922,1.993,1.995,3/18/2013
2013,3,19,78,3.17,1.81,1.903,1.834,3/19/2013
2013,3,20,79,1.48,2.126,2.187,1.408,3/20/2013
2013,3,21,80,1.27,1.399,1.652,1.209,3/21/2013
2013,3,22,81,1.17,1.155,1.39,1.101,3/22/2013
2013,3,23,82,1.11,1.202,1.234,1.189,3/23/2013
2013,3,24,83,1.09,1.127,1.132,1.124,3/24/2013
2013,3,25,84,2.07,2.08,2.134,1.797,3/25/2013
2013,3,26,85,2.94,1.928,1.964,1.445,3/26/2013
2013,3,27,86,1.57,1.47,1.601,1.207,3/27/2013
2013,3,28,87,1.29,1.203,1.316,1.214,3/28/2013
2013,3,29,88,1.19,1.212,1.143,1.109,3/29/2013
2013,3,30,89,1.14,1.106,1.044,1.01,3/30/2013
2013,3,31,90,1.12,1.045,0.9928,0.9688,3/31/2013
2013,4,1,91,1.16,0.9852,0.9351,0.9286,4/1/2013
2013,4,2,92,1.06,0.9442,0.8879,0.8968,4/2/2013
2013,4,3,93,0.99,0.9261,0.8527,0.8763,4/3/2013
2013,4,4,94,0.95,1.149,1.098,0.995,4/4/2013
2013,4,5,95,1.65,1.126,1.08,0.9753,4/5/2013
2013,4,6,96,1.16,1.009,0.9432,0.903,4/6/2013
2013,4,7,97,1,0.9262,0.8433,0.8522,4/7/2013
2013,4,8,98,0.98,0.873,0.783,0.8131,4/8/2013
2013,4,9,99,0.95,0.843,0.7476,0.7855,4/9/2013
2013,4,10,100,0.93,0.8196,0.7167,0.7648,4/10/2013
2013,4,11,101,0.92,0.7999,0.7032,0.7466,4/11/2013
2013,4,12,102,2.64,1.873,1.751,1.737,4/12/2013
2013,4,13,103,1.58,1.74,1.667,1.32,4/13/2013
2013,4,14,104,1.08,1.953,1.869,1.165,4/14/2013
2013,4,15,105,0.96,1.361,1.323,0.958,4/15/2013
2013,4,16,106,0.94,1.028,1.054,0.821,4/16/2013
2013,4,17,107,1.03,0.8748,0.9177,0.7502,4/17/2013
2013,4,18,108,1.1,0.8371,0.8819,0.742,4/18/2013
2013,4,19,109,1.42,5.618,6.158,4.577,4/19/2013
2013,4,20,110,9.51,4.268,4.397,3.22,4/20/2013
2013,4,21,111,1.86,2.661,2.617,2.134,4/21/2013
2013,4,22,112,1.25,1.861,1.983,1.982,4/22/2013
2013,4,23,113,1.1,1.746,1.869,1.279,4/23/2013
2013,4,24,114,1.06,1.054,1.278,0.9434,4/24/2013
2013,4,25,115,1.02,0.7918,1.008,0.7699,4/25/2013
2013,4,26,116,0.93,0.6868,0.8571,0.6871,4/26/2013
2013,4,27,117,0.87,0.6303,0.7561,0.6368,4/27/2013
2013,4,28,118,0.85,0.6083,0.6902,0.6069,4/28/2013
2013,4,29,119,0.98,0.6393,0.6902,0.6149,4/29/2013
2013,4,30,120,1.14,0.6016,0.6274,0.5794,4/30/2013
2013,5,1,121,1.03,0.5747,0.5784,0.5507,5/1/2013
2013,5,2,122,0.84,0.5486,0.5336,0.5328,5/2/2013
2013,5,3,123,0.8,0.5305,0.5043,0.5151,5/3/2013
2013,5,4,124,0.76,0.5138,0.4777,0.497,5/4/2013
2013,5,5,125,0.74,0.5006,0.4588,0.4775,5/5/2013
2013,5,6,126,0.8,0.4916,0.4447,0.4649,5/6/2013
2013,5,7,127,2.18,3.834,4.122,2.357,5/7/2013
2013,5,8,128,3.54,4.558,4.836,2.651,5/8/2013
2013,5,9,129,1.83,2.92,2.943,1.952,5/9/2013
2013,5,10,130,1.14,2.754,2.775,1.772,5/10/2013
2013,5,11,131,5.52,2.557,2.618,2.016,5/11/2013
2013,5,12,132,2.71,1.897,2.039,1.215,5/12/2013
2013,5,13,133,1.3,1.721,1.945,0.7443,5/13/2013
2013,5,14,134,1.03,0.9288,1.309,0.4866,5/14/2013
2013,5,15,135,0.96,0.5236,0.9761,0.3325,5/15/2013
2013,5,16,136,0.88,0.3004,0.6975,0.2451,5/16/2013
2013,5,17,137,0.77,0.1941,0.5222,0.1904,5/17/2013
2013,5,18,138,0.73,0.1779,0.448,0.1884,5/18/2013
2013,5,19,139,0.79,0.1464,0.3661,0.167,5/19/2013
2013,5,20,140,0.81,0.1216,0.3017,0.1483,5/20/2013
2013,5,21,141,0.77,0.1034,0.2506,0.1292,5/21/2013
2013,5,22,142,0.73,0.08538,0.2026,0.1105,5/22/2013
2013,5,23,143,0.7,1.341,1.576,0.8866,5/23/2013
2013,5,24,144,1.08,1.16,1.266,0.636,5/24/2013
2013,5,25,145,0.7,0.6957,0.776,0.3947,5/25/2013
2013,5,26,146,0.59,0.4014,0.4812,0.256,5/26/2013
2013,5,27,147,0.56,0.2354,0.3237,0.1802,5/27/2013
2013,5,28,148,2.13,0.4998,0.6255,0.3264,5/28/2013
2013,5,29,149,2.47,0.3586,0.4704,0.2468,5/29/2013
2013,5,30,150,0.76,0.3833,0.502,0.2675,5/30/2013
2013,5,31,151,0.61,0.2605,0.3567,0.1983,5/31/2013
2013,6,1,152,0.57,0.1614,0.2494,0.1492,6/1/2013
2013,6,2,153,0.97,1.862,2.01,1.431,6/2/2013
2013,6,3,154,3.71,1.87,1.847,1.27,6/3/2013
2013,6,4,155,1.35,1.92,2,0.7405,6/4/2013
2013,6,5,156,0.7,0.8523,1.106,0.4334,6/5/2013
2013,6,6,157,0.61,1.92,2.227,1.453,6/6/2013
2013,6,7,158,13.71,4.624,5.162,2.236,6/7/2013
2013,6,8,159,3.85,3.046,3.332,1.859,6/8/2013
2013,6,9,160,1.39,2.009,2.178,1.801,6/9/2013
2013,6,10,161,13.11,5.122,5.708,3.338,6/10/2013
2013,6,11,162,15.21,3.338,3.816,2.318,6/11/2013
2013,6,12,163,2.02,2.08,2.218,2.002,6/12/2013
2013,6,13,164,1.72,1.749,2.126,1.414,6/13/2013
2013,6,14,165,1.39,1.553,2.233,0.9618,6/14/2013
2013,6,15,166,0.95,0.706,1.319,0.6253,6/15/2013
2013,6,16,167,0.84,0.3652,0.8768,0.4322,6/16/2013
2013,6,17,168,0.78,0.2045,0.6273,0.3245,6/17/2013
2013,6,18,169,0.77,0.4301,0.8388,0.4499,6/18/2013
2013,6,19,170,1.02,0.324,0.6323,0.3606,6/19/2013
2013,6,20,171,0.76,0.2111,0.4441,0.2779,6/20/2013
2013,6,21,172,0.67,0.1389,0.3285,0.221,6/21/2013
2013,6,22,173,0.62,0.09237,0.2552,0.1864,6/22/2013
2013,6,23,174,1.01,0.09533,0.2357,0.1843,6/23/2013
2013,6,24,175,0.93,0.0756,0.1907,0.1589,6/24/2013
2013,6,25,176,0.66,0.06165,0.1585,0.1464,6/25/2013
2013,6,26,177,0.6,0.5319,0.6754,0.4123,6/26/2013
2013,6,27,178,0.76,0.4185,0.5216,0.3245,6/27/2013
2013,6,28,179,2.23,0.537,0.6405,0.3848,6/28/2013
2013,6,29,180,3.43,0.3607,0.436,0.2807,6/29/2013
2013,6,30,181,0.94,0.2181,0.2796,0.205,6/30/2013
2013,7,1,182,1.92,0.1385,0.1949,0.159,7/1/2013
2013,7,2,183,0.78,0.1204,0.1739,0.1462,7/2/2013
2013,7,3,184,9.49,1.772,1.986,1.253,7/3/2013
2013,7,4,185,2.72,1.475,1.583,0.8414,7/4/2013
2013,7,5,186,1.11,0.9369,0.9841,0.4943,7/5/2013
2013,7,6,187,0.76,0.5055,0.6028,0.3056,7/6/2013
2013,7,7,188,0.64,0.3042,0.4297,0.2216,7/7/2013
2013,7,8,189,0.95,0.2464,0.3805,0.2065,7/8/2013
2013,7,9,190,0.82,0.1682,0.2917,0.1612,7/9/2013
2013,7,10,191,0.61,0.1094,0.2215,0.1281,7/10/2013
2013,7,11,192,0.71,32.05,32.96,32.74,7/11/2013
2013,7,12,193,18.15,25.05,26.37,21.35,7/12/2013
2013,7,13,194,3.2,11.28,11.79,9.103,7/13/2013
2013,7,14,195,1.33,4.983,5.199,4.24,7/14/2013
2013,7,15,196,0.94,2.55,2.504,2.395,7/15/2013
2013,7,16,197,0.77,1.72,2.143,1.889,7/16/2013
2013,7,17,198,0.67,0.7037,1.222,0.9375,7/17/2013
2013,7,18,199,0.61,0.3586,0.8339,0.5963,7/18/2013
2013,7,19,200,0.57,0.2185,0.6294,0.4377,7/19/2013
2013,7,20,201,0.51,0.1578,0.5099,0.3531,7/20/2013
2013,7,21,202,0.71,0.2304,0.5467,0.374,7/21/2013
2013,7,22,203,1.03,0.5762,0.9181,0.5521,7/22/2013
2013,7,23,204,1.01,0.4524,0.7153,0.4348,7/23/2013
2013,7,24,205,0.56,0.3196,0.5237,0.3389,7/24/2013
2013,7,25,206,0.45,0.2381,0.4053,0.2785,7/25/2013
2013,7,26,207,0.4,0.1899,0.3351,0.2362,7/26/2013
2013,7,27,208,0.49,2.825,3.205,2.085,7/27/2013
2013,7,28,209,1.86,2.389,2.502,1.635,7/28/2013
2013,7,29,210,0.67,2.132,1.926,1.053,7/29/2013
2013,7,30,211,0.47,1.084,1.654,0.6452,7/30/2013
2013,7,31,212,0.56,0.7733,1.188,0.5108,7/31/2013
2013,8,1,213,1.03,0.5148,0.8607,0.3848,8/1/2013
2013,8,2,214,0.63,0.3573,0.647,0.2918,8/2/2013
2013,8,3,215,0.45,0.276,0.5196,0.2395,8/3/2013
2013,8,4,216,0.61,0.226,0.435,0.2031,8/4/2013
2013,8,5,217,0.39,0.199,0.378,0.1799,8/5/2013
2013,8,6,218,0.36,0.1894,0.3411,0.166,8/6/2013
2013,8,7,219,0.42,0.183,0.3146,0.1502,8/7/2013
2013,8,8,220,0.79,0.6504,0.851,0.3903,8/8/2013
2013,8,9,221,0.91,0.5366,0.6989,0.3171,8/9/2013
2013,8,10,222,0.4,0.3868,0.5177,0.2401,8/10/2013
2013,8,11,223,0.34,0.2875,0.3971,0.1872,8/11/2013
2013,8,12,224,0.31,0.2346,0.3332,0.1565,8/12/2013
2013,8,13,225,1.05,2.078,2.294,1.506,8/13/2013
2013,8,14,226,2.68,1.774,1.777,1.126,8/14/2013
2013,8,15,227,0.53,1.855,1.951,0.6748,8/15/2013
2013,8,16,228,0.35,0.8988,1.161,0.4192,8/16/2013
2013,8,17,229,0.3,0.5044,0.7921,0.2778,8/17/2013
2013,8,18,230,0.31,0.3403,0.6044,0.2162,8/18/2013
2013,8,19,231,0.4,0.2556,0.4867,0.1715,8/19/2013
2013,8,20,232,0.34,0.2022,0.4117,0.1389,8/20/2013
2013,8,21,233,0.31,0.2107,0.4157,0.1507,8/21/2013
2013,8,22,234,0.32,0.1548,0.3633,0.1271,8/22/2013
2013,8,23,235,0.31,1.181,1.608,0.7078,8/23/2013
2013,8,24,236,0.45,0.8672,1.227,0.499,8/24/2013
2013,8,25,237,0.28,0.5026,0.7877,0.3145,8/25/2013
2013,8,26,238,0.24,0.2893,0.5245,0.2075,8/26/2013
2013,8,27,239,0.22,0.182,0.3946,0.1493,8/27/2013
2013,8,28,240,0.26,0.3425,0.5982,0.238,8/28/2013
2013,8,29,241,0.39,0.2645,0.4862,0.1879,8/29/2013
2013,8,30,242,0.28,0.1736,0.3728,0.1425,8/30/2013
2013,8,31,243,0.23,0.1135,0.2651,0.1088,8/31/2013
2013,9,1,244,0.2,0.07503,0.2049,0.08978,9/1/2013
2013,9,2,245,0.9,0.2526,0.4033,0.1902,9/2/2013
2013,9,3,246,0.47,0.2142,0.3349,0.1602,9/3/2013
2013,9,4,247,0.23,0.1491,0.2484,0.1275,9/4/2013
2013,9,5,248,0.18,0.1056,0.1898,0.1024,9/5/2013
2013,9,6,249,0.17,0.0765,0.1556,0.08075,9/6/2013
